AREA,PERIMETER,CODCOMP,DEPTO,LOCALIDAD,SECCION,SEGMENTO,ZONA,CCZ,ASENTA,TOT_VIV,VIV_PAR,VIV_CO,VP_OCUPAD,VP_DESO,HOG_PAR,TOT_POB,CAT_POB,ED_0_5,ED_6_14,ED_15_24,ED_25_64,ED_65,CODSEG,CODSEC,CENTROIDE_LAT,CENTROIDE_LONG,CENT_X_SEGUN_ARCH,CENT_Y_SEGUN_ARCH
7049.046875,361.893695,123101011,1,20,23,101,11,2,NO,45,45,0,37,8,40,92,3,6,4,20,43,19,123101,123,-34.8956374997,-56.1679514492,576023.0119676174,6138214.435695702
14284.414063,497.873598,123201006,1,20,23,201,6,2,NO,174,171,3,148,23,190,419,5,31,32,92,194,70,123201,123,-34.8963712149,-56.1666473145,576141.4945989656,6138132.077059805
3279.859375,305.489992,123101010,1,20,23,101,10,2,NO,23,23,0,22,1,27,57,3,3,7,12,27,8,123101,123,-34.8960457706,-56.1680598343,576012.7326144788,6138169.241395294
34025.234375,767.567141,123101003,1,20,23,101,3,2,NO,178,176,2,158,18,174,449,5,33,43,110,219,44,123101,123,-34.8969880887,-56.1683675303,575983.7505293483,6138064.973352231
7589.039063,371.131473,123202012,1,20,23,202,12,2,NO,43,43,0,39,4,41,95,3,7,8,19,54,7,123202,123,-34.8963013284,-56.1692669517,575902.2028901508,6138141.816049329
13289.343750,467.745545,123202011,1,20,23,202,11,2,NO,63,60,3,50,10,60,162,4,10,15,34,86,17,123202,123,-34.8965972305,-56.1705573465,575784.0277616852,6138109.978281771
2907.153773,295.235308,123201008,1,20,23,201,8,,,,,,,,,,,,,,,,123201,123,-34.8969998863,-56.1658122048,576217.2177493873,6138061.723126532
18305.684617,544.038474,123101001,1,20,23,101,1,2,NO,149,149,0,138,11,172,374,5,32,18,71,190,63,123101,123,-34.897666729,-56.1701234847,575822.6866711426,6137991.044223412
12836.361384,469.655834,123201007,1,20,23,201,7,2,NO,159,159,0,128,31,158,309,5,9,13,82,140,65,123201,123,-34.8976009097,-56.1665413613,576150.0405491255,6137995.625308983
12556.364862,458.964141,123201005,1,20,23,201,5,2,NO,129,129,0,102,27,119,217,5,9,15,45,115,33,123201,123,-34.8979730534,-56.1675750836,576055.2477858932,6137955.140768667
11553.272527,432.247957,123201004,1,20,23,201,4,2,NO,177,177,0,145,32,155,286,5,14,13,52,132,75,123201,123,-34.8984155544,-56.1685411491,575966.5727349798,6137906.8014270095
12952.614876,457.873333,123101002,1,20,23,101,2,2,NO,274,274,0,242,32,270,548,6,15,32,125,250,126,123101,123,-34.8987884483,-56.1695697548,575872.248526875,6137866.227934838
15155.424006,496.705897,122101001,1,20,22,101,1,15,SI,99,99,0,91,8,92,341,5,51,77,61,139,13,122101,122,-34.8474314127,-56.1749269872,575429.6694441973,6143565.661027124
10869.886198,417.915977,122011001,1,20,22,11,1,15,NO,59,59,0,50,9,51,154,4,17,22,19,76,20,122011,122,-34.8482007383,-56.1717192131,575722.2323135665,6143477.926834859
2643.028785,272.190838,122101004,1,20,22,101,4,,,,,,,,,,,,,,,,122101,122,-34.8483384221,-56.1763140197,575302.0350459317,6143466.118614492
13858.648438,474.790478,122101005,1,20,22,101,5,15,NO,62,62,0,58,4,61,236,5,25,50,43,102,16,122101,122,-34.8484029931,-56.1753493767,575390.166722547,6143458.232931526
10051.075623,400.276304,122011002,1,20,22,11,2,15,NO,38,38,0,31,7,31,78,3,5,7,7,45,14,122011,122,90.0,-57.0,575842.1350070154,2051923121.480344
59996.148438,1000.209741,122101006,1,20,22,101,6,,,,,,,,,,,,,,,,122101,122,-34.8496566947,-56.1738573465,575525.4269346759,6143318.077675391
10364.375000,409.580390,122011003,1,20,22,11,3,11,NO,37,37,0,31,6,31,86,3,9,11,10,43,13,122011,122,90.0,-57.0,575874.420038601,2051922567.391594
9809.335938,395.987533,122011004,1,20,22,11,4,11,NO,38,38,0,29,9,29,93,3,8,15,7,49,14,122011,122,-34.8489494152,-56.168578098,576008.7146607368,6143392.52362849
7781.630211,368.908831,122101007,1,20,22,101,7,15,NO,45,45,0,39,6,40,130,4,18,20,22,60,10,122101,122,-34.849032798,-56.1768880167,575248.9263521198,6143389.545051346
9777.515625,395.599508,122011010,1,20,22,11,10,15,NO,38,38,0,38,0,39,106,4,8,12,14,49,23,122011,122,-34.8491217669,-56.1720044918,575695.3077344127,6143376.002500299
10245.984375,404.877031,122011005,1,20,22,11,5,11,NO,39,38,1,35,3,40,112,4,5,12,17,42,36,122011,122,-34.8491806879,-56.1675211272,576105.1325175528,6143366.074247238
14228.546875,488.381541,122101008,1,20,22,101,8,15,NO,65,65,0,59,6,61,228,5,25,41,27,111,24,122101,122,-34.8492623211,-56.1756786548,575359.2796558368,6143363.183190215
9704.656250,393.705291,122011009,1,20,22,11,9,15,NO,40,40,0,34,6,34,109,4,11,13,19,54,12,122011,122,-34.8493481841,-56.1709651152,575790.1221956465,6143350.108186157
10048.382813,400.002932,122012001,1,20,22,12,1,11,NO,43,43,0,39,4,39,127,4,7,16,23,63,18,122012,122,-34.849414985,-56.1664550384,576202.3806341697,6143339.281506618
9982.554688,400.380814,122011008,1,20,22,11,8,11,NO,36,36,0,32,4,33,94,3,9,14,13,38,20,122011,122,-34.8495827494,-56.169908697,575886.4866259454,6143323.296376903
9722.031250,395.561337,122012002,1,20,22,12,2,11,NO,28,28,0,24,4,24,74,3,6,11,10,35,12,122012,122,-34.8496421561,-56.1654140219,576297.3426324815,6143313.297065997
9812.382813,396.327060,122011007,1,20,22,11,7,11,NO,59,59,0,53,6,54,160,4,10,18,34,83,15,122011,122,-34.8498208279,-56.1688525713,575982.820547106,6143296.094162124
13201.031250,471.273910,122201009,1,20,22,201,9,15,NO,91,91,0,73,18,73,175,4,14,18,31,65,47,122201,122,-34.849815883,-56.1775194805,575190.484122648,6143303.176682425
9961.375000,401.225847,122012003,1,20,22,12,3,11,NO,40,40,0,35,5,35,107,4,8,14,14,51,20,122012,122,-34.8498662894,-56.1643733309,576392.2771691107,6143287.648757453
9805.531250,396.161822,122010001,1,20,22,10,1,15,NO,31,31,0,30,1,32,106,4,12,15,17,49,13,122010,122,-34.8499901413,-56.1722827442,575669.0742781229,6143279.911997099
9961.289063,399.288120,122011006,1,20,22,11,6,11,NO,56,56,0,50,6,51,161,4,20,28,20,74,19,122011,122,-34.8500521387,-56.1678064952,576078.2414109093,6143269.649077471
15841.187500,515.276163,122201012,1,20,22,201,12,15,SI,58,58,0,53,5,54,194,4,22,36,33,89,14,122201,122,-34.8501252001,-56.1760073775,575328.4407416027,6143267.739129551
9201.406958,382.481776,122013001,1,20,22,13,1,11,NO,40,40,0,37,3,40,103,4,5,9,12,60,17,122013,122,-34.8500878464,-56.1633589358,576484.8095795446,6143262.305222653
9858.171875,396.860409,122010002,1,20,22,10,2,15,NO,32,32,0,29,3,30,80,3,6,12,5,41,16,122010,122,-34.8502150804,-56.1712475295,575763.5086691927,6143254.184991212
10085.359375,401.429363,122012004,1,20,22,12,4,11,NO,39,39,0,35,4,35,105,4,3,11,20,52,19,122012,122,-34.8502891311,-56.16675334,576174.303676923,6143242.567525554
9602.866241,392.302888,122013002,1,20,22,13,2,11,NO,36,36,0,34,2,34,120,4,9,15,25,61,10,122013,122,-34.850306851,-56.1623608876,576575.8494199059,6143237.256289531
10322.492188,406.042816,122010003,1,20,22,10,3,11,NO,33,33,0,31,2,31,105,4,10,14,18,50,13,122010,122,-34.8504518824,-56.1701949353,575859.5205065185,6143227.12829292
9887.468750,397.883930,122012005,1,20,22,12,5,11,NO,40,40,0,40,0,40,143,4,14,20,27,68,14,122012,122,-34.850517766,-56.1657105337,576269.4270154095,6143216.419659398
10250.656682,404.602227,122013003,1,20,22,13,3,11,NO,33,33,0,29,4,30,93,3,10,9,14,49,11,122013,122,-34.8505362611,-56.1613068431,576671.9983463964,6143211.009677613
17311.929688,567.059243,122201010,1,20,22,201,10,15,NO,73,73,0,66,7,66,194,4,12,29,39,91,23,122201,122,-34.8506060347,-56.1781509849,575132.0328446315,6143216.0243030805
10047.648438,401.231193,122011011,1,20,22,11,11,11,NO,49,49,0,38,11,39,116,4,12,15,27,49,13,122011,122,-34.8506930838,-56.1691360569,575956.1022715123,6143199.577934955
9951.179688,397.541683,122012006,1,20,22,12,6,,,,,,,,,,,,,,,,122012,122,-34.8507373355,-56.1646759675,576363.8048980169,6143191.282407821
9892.242188,397.891648,122010004,1,20,22,10,4,15,NO,44,44,0,39,5,39,140,4,17,22,26,62,13,122010,122,-34.8508660257,-56.172566861,575642.2983425454,6143182.992996715
9947.023438,399.493196,122011012,1,20,22,11,12,11,NO,46,46,0,45,1,48,176,4,26,40,19,74,17,122011,122,-34.850930467,-56.1680944068,576051.1119748342,6143172.463045252
16273.484375,527.332854,122201011,1,20,22,201,11,15,NO,47,47,0,44,3,44,142,4,9,15,16,79,23,122201,122,-34.8509897951,-56.1763403442,575297.2128800544,6143172.107854895
9539.984375,390.789521,122013004,1,20,22,13,4,11,NO,47,47,0,42,5,44,131,4,11,20,19,59,22,122013,122,-34.8509550253,-56.163641889,576458.1394372858,6143166.352994188
9739.773438,394.209204,122010005,1,20,22,10,5,15,NO,37,37,0,35,2,36,120,4,6,15,19,64,16,122010,122,-34.8510911914,-56.1715374865,575736.1976681774,6143157.245528971
10054.960938,400.764983,122012007,1,20,22,12,7,11,NO,36,36,0,34,2,34,105,4,6,15,17,46,21,122012,122,-34.8511638796,-56.1670521632,576146.1790473084,6143145.787045357
10310.031250,402.841236,122013005,1,20,22,13,5,11,NO,48,48,0,43,5,47,142,4,9,21,30,66,16,122013,122,-34.8511977267,-56.1626135921,576551.9217554101,6143138.653292342
9884.000000,397.784083,122201014,1,20,22,201,14,15,NO,46,46,0,36,10,36,156,4,25,33,26,58,14,122201,122,-34.8512909048,-56.1749445127,575424.5451145972,6143137.666310046
23927.859375,619.939901,122102001,1,20,22,102,1,15,NO,74,74,0,63,11,67,210,5,17,29,30,106,28,122102,122,-34.8514696943,-56.1786846245,575082.4626410237,6143120.646426485
10088.765625,402.537884,122010006,1,20,22,10,6,,,,,,,,,,,,,,,,122010,122,-34.8513225865,-56.1704905617,575831.6952270176,6143130.7929995945
10021.367188,401.230988,122012008,1,20,22,12,8,11,NO,41,41,0,39,2,39,116,4,9,17,21,52,17,122012,122,-34.8514008115,-56.1660076002,576241.4543844886,6143118.717996451
10323.629336,407.125881,122013006,1,20,22,13,6,11,NO,40,40,0,34,6,34,91,3,3,12,10,41,25,122013,122,-34.8514269134,-56.1615577802,576648.2314871403,6143112.430331166
9914.992188,398.446113,122201015,1,20,22,201,15,15,NO,34,34,0,25,9,25,70,3,4,10,8,42,6,122201,122,-34.851517117,-56.1738929469,575520.4722936566,6143111.78830884
9768.281250,395.366489,122010007,1,20,22,10,7,11,NO,44,44,0,37,7,37,114,4,7,17,20,54,16,122010,122,-34.8515590928,-56.169428494,575928.5719173595,6143103.761180958
10029.812500,404.390973,122012009,1,20,22,12,9,11,NO,37,37,0,34,3,34,97,3,7,17,10,52,11,122012,122,-34.851625955,-56.1649652661,576336.5363116814,6143092.956957748
9794.039063,395.974751,122010013,1,20,22,10,13,15,NO,44,44,0,38,6,39,118,4,10,21,18,58,11,122010,122,-34.8517427032,-56.1728480897,575615.7862388922,6143085.983778872
17173.281250,549.481031,122102002,1,20,22,102,2,15,NO,59,59,0,51,8,52,170,4,14,28,27,87,14,122102,122,-34.8518399578,-56.1766664334,575266.6275234947,6143078.071806391
9612.046875,392.346548,122010008,1,20,22,10,8,11,NO,38,38,0,31,7,31,117,4,14,15,17,57,14,122010,122,-34.8517924976,-56.1683787474,576024.3245271455,6143077.08160518
10416.539063,407.110311,122013007,1,20,22,13,7,11,NO,55,55,0,53,2,54,163,4,11,27,20,81,24,122013,122,-34.8518427741,-56.1639357084,576430.4574054467,6143068.127811546
40667.583109,866.661029,122102007,1,20,22,102,7,15,NO,88,88,0,75,13,76,197,4,10,22,22,90,53,122102,122,-34.8527714576,-56.1802732079,574936.0547518721,6142977.472742874
8520.710938,370.381125,122010012,1,20,22,10,12,,,,,,,,,,,,,,,,122010,122,-34.8519298177,-56.1718688859,575705.1329376727,6143064.494247137
9535.242188,391.096873,122012010,1,20,22,12,10,11,NO,27,27,0,26,1,26,81,3,8,8,13,46,6,122012,122,-34.8520298486,-56.1673400033,576119.0671269952,6143049.971759953
9889.804688,403.454954,122013008,1,20,22,13,8,11,NO,51,51,0,44,7,46,132,4,13,18,17,60,24,122013,122,-34.8520794156,-56.1628800673,576526.7441840017,6143041.079525054
9896.554688,397.936776,122102003,1,20,22,102,3,15,NO,49,49,0,46,3,50,133,4,8,13,19,62,31,122102,122,-34.8521565779,-56.175223443,575398.2556054944,6143041.875135562
2951.695313,265.153745,122012011,1,20,22,12,11,11,NO,10,10,0,10,0,10,38,2,3,7,5,20,3,122012,122,-34.8519577928,-56.1662929848,576214.8509607835,6143057.167107014
9919.968106,398.532218,122013009,1,20,22,13,9,11,NO,33,33,0,29,4,29,84,3,6,8,17,41,12,122013,122,-34.8523128032,-56.1618198732,576623.449668966,6143014.387583776
9909.882813,398.197114,122008001,1,20,22,8,1,15,NO,47,47,0,37,10,37,118,4,3,13,26,59,17,122008,122,-34.8523869569,-56.1741708568,575494.2713156671,6143015.534538394
9954.453125,399.615722,122010010,1,20,22,10,10,11,NO,44,44,0,38,6,40,118,4,13,9,24,54,18,122010,122,-34.8524199072,-56.1697110781,575901.9476244757,6143008.5129428115
14718.351563,508.352326,122012012,1,20,22,12,12,11,NO,45,45,0,41,4,41,136,4,13,19,15,72,17,122012,122,-34.852544303,-56.1661448957,576227.8481481565,6142992.011942527
5706.835938,358.797423,122012013,1,20,22,12,13,11,NO,29,29,0,25,4,25,76,3,5,6,12,35,18,122012,122,-34.8525026302,-56.1650454495,576328.3962930938,6142995.796819675
9856.812500,397.144482,122008002,1,20,22,8,2,15,NO,45,45,0,40,5,40,121,4,10,12,17,55,27,122008,122,-34.8526148608,-56.1731269388,575589.4963379838,6142989.473936461
18003.132813,556.530029,122102005,1,20,22,102,5,15,NO,97,97,0,44,53,45,121,4,6,13,17,65,20,122102,122,-34.8526955285,-56.1769841044,575236.8074247987,6142983.429610019
17851.656250,566.642446,122102006,1,20,22,102,6,15,NO,65,65,0,51,14,53,142,4,10,18,23,72,19,122102,122,-34.8528246821,-56.1786255178,575086.6350517044,6142970.337424943
10069.968750,400.949022,122010009,1,20,22,10,9,11,NO,31,31,0,23,8,23,67,3,4,7,11,33,12,122010,122,-34.852655197,-56.1686646299,575997.3960345419,6142981.627085831
9759.007813,394.222159,122013010,1,20,22,13,10,11,NO,52,52,0,49,3,50,131,4,12,13,14,62,30,122013,122,-34.8527308688,-56.1642057683,576404.9476762024,6142969.846063281
6059.601563,324.840618,122008003,1,20,22,8,3,,,,,,,,,,,,,,,,122008,122,-34.8527736143,-56.172277285,575667.0248958668,6142971.227597021
9954.421875,398.757876,122114001,1,20,22,114,1,11,NO,43,43,0,39,4,41,130,4,11,17,21,58,23,122114,122,-34.8528963838,-56.1676298584,576091.7710088094,6142954.095128503
10002.195313,401.187588,122013011,1,20,22,13,11,11,NO,47,47,0,42,5,44,119,4,9,15,17,59,19,122013,122,-34.8529482935,-56.1631544942,576500.8520445401,6142944.932458522
3861.851563,279.398892,122008004,1,20,22,8,4,11,NO,11,11,0,6,5,6,15,2,0,3,1,10,1,122008,122,-34.8529490875,-56.1717841698,575711.9438079558,6142951.395736627
9901.820313,398.050849,122102004,1,20,22,102,4,15,NO,38,38,0,37,1,37,126,4,5,22,16,59,24,122102,122,-34.8530186498,-56.1755042395,575371.7992935537,6142946.484638849
10038.796875,400.739178,122009001,1,20,22,9,1,,,,,,,,,,,,,,,,122009,122,-34.8530683935,-56.1710370554,575780.1340646304,6142937.60049935
10215.843750,403.412285,122013012,1,20,22,13,12,11,NO,38,38,0,29,9,29,83,3,4,7,11,42,19,122013,122,-34.8531800666,-56.1620928105,576597.6942421513,6142918.418684036
9694.789063,393.863623,122008008,1,20,22,8,8,15,NO,51,51,0,43,8,43,118,4,8,10,20,62,18,122008,122,-34.8532459979,-56.1744488745,575468.0708646629,6142920.4783292
9900.320313,397.567742,122009002,1,20,22,9,2,11,NO,21,21,0,20,1,20,55,3,4,7,4,32,8,122009,122,-34.853296182,-56.1699897517,575875.6671545646,6142911.547131165
9589.257813,392.274600,122008007,1,20,22,8,7,15,NO,48,48,0,42,6,43,119,4,10,11,19,50,29,122008,122,-34.8534752063,-56.1734012852,575563.6293798041,6142894.27054736
17587.695313,548.271715,122102010,1,20,22,102,10,15,NO,70,70,0,49,21,51,141,4,11,21,14,68,27,122102,122,-34.8535636444,-56.1772595267,575210.8387474634,6142887.364374885
9237.500000,380.312687,122114003,1,20,22,114,3,11,NO,36,36,0,34,2,36,110,4,9,20,11,53,17,122114,122,-34.8533843336,-56.1655237648,576283.8555518414,6142898.382076589
6645.187500,335.928686,122114002,1,20,22,114,2,11,NO,35,35,0,30,5,30,95,3,8,14,16,36,21,122114,122,-34.8532831482,-56.1665953326,576185.9887784453,6142910.418171666
9768.601563,395.737106,122009003,1,20,22,9,3,11,NO,35,35,0,30,5,30,77,3,4,8,12,37,16,122009,122,-34.8535295268,-56.1689522793,575970.2958492921,6142884.884038906
9865.304688,397.307239,122015001,1,20,22,15,1,11,NO,46,46,0,41,5,42,123,4,9,16,18,58,22,122015,122,-34.8535863114,-56.1644802731,576379.0622954143,6142875.188674987
21827.804688,599.155773,122202008,1,20,22,202,8,15,NO,86,86,0,74,12,74,185,4,12,19,18,97,39,122202,122,-34.8540806703,-56.1792584034,575027.6375981094,6142831.52531546
3777.500000,274.806938,122008006,1,20,22,8,6,,,,,,,,,,,,,,,,122008,122,-34.8535937487,-56.1726555115,575631.6975531505,6142880.562099696
9644.453125,392.845838,122114006,1,20,22,114,6,11,NO,54,54,0,46,8,46,156,4,20,16,25,80,15,122114,122,-34.8537624629,-56.1679099306,576065.3701771721,6142858.26157838
9690.734375,393.736627,122015002,1,20,22,15,2,11,NO,57,57,0,46,11,46,127,4,8,14,18,63,24,122015,122,-34.8538160396,-56.1634305695,576474.810768257,6142848.912098362
9582.820898,455.710470,122202016,1,20,22,202,16,15,NO,37,37,0,33,4,33,96,3,4,11,13,56,12,122202,122,-34.8541756664,-56.1821674147,574761.6196758935,6142823.163787309
3290.055416,389.994762,122102400,1,20,22,102,400,,,,,,,,,,,,,,,,122102,122,-34.8537974198,-56.181037386,574865.2656155488,6142864.267065975
5907.632813,319.110730,122008005,1,20,22,8,5,11,NO,27,27,0,25,2,25,77,3,1,15,7,37,17,122008,122,-34.8537826866,-56.1721693482,575675.9682332014,6142859.242454352
10149.796875,402.544696,122102011,1,20,22,102,11,15,NO,43,43,0,39,4,39,111,4,11,8,14,54,24,122102,122,-34.8538850892,-56.1757928054,575344.6292657157,6142850.615571155
9866.578125,397.952516,122009006,1,20,22,9,6,11,NO,23,23,0,19,4,19,62,3,4,8,10,24,16,122009,122,-34.8539398233,-56.1713123583,575754.1676486314,6142841.169119973
9993.085938,399.957326,122114005,1,20,22,114,5,11,NO,39,39,0,33,6,35,109,4,8,9,13,60,19,122114,122,-34.8539959907,-56.1668448819,576162.5185946367,6142831.555258964
8818.404097,378.733787,122015003,1,20,22,15,3,11,NO,37,37,0,32,5,32,92,3,4,14,13,49,12,122015,122,-34.8540068,-56.1624206715,576566.9559304748,6142826.98633405
17840.390625,560.693198,122202017,1,20,22,202,17,15,NO,69,69,0,56,13,56,159,4,10,12,26,74,37,122202,122,90.0,-57.0,574842.5118084782,2051664050.1647944
10031.859375,400.992957,122008009,1,20,22,8,9,15,NO,46,46,0,40,6,40,116,4,7,8,20,64,17,122008,122,-34.8541097674,-56.1747305135,575441.5355623243,6142824.900387566
9789.656250,395.908198,122009005,1,20,22,9,5,11,NO,49,49,0,44,5,45,141,4,11,20,22,67,21,122009,122,-34.8541700314,-56.1702669482,575849.5244545817,6142814.849108718
9566.046875,391.293275,122114004,1,20,22,114,4,11,NO,56,56,0,48,8,48,115,4,7,13,6,57,32,122114,122,-34.854224777,-56.1657948715,576258.2960853606,6142805.385149635
3226.160677,318.452667,122021500,1,20,22,21,500,,,,,,,,,,,,,,,,122021,122,90.0,-57.0,576591.380607553,2051669915.1074693
27329.718750,731.623979,122202009,1,20,22,202,9,15,NO,63,63,0,56,7,58,158,4,11,14,16,86,31,122202,122,-34.8547504707,-56.1779953958,575142.4884465827,6142756.300112366
9883.312500,397.659535,122009004,1,20,22,9,4,11,NO,41,41,0,37,4,37,107,4,4,9,12,55,27,122009,122,-34.8543983118,-56.1692256474,575944.5068551248,6142788.744995688
9994.328125,399.894355,122015006,1,20,22,15,6,11,NO,44,44,0,40,4,42,150,4,14,23,18,73,22,122015,122,-34.8544514128,-56.1647528618,576353.3436573443,6142779.45861844
17539.746368,537.065873,122021001,1,20,22,21,1,11,NO,32,32,0,29,3,29,83,3,4,9,15,39,16,122021,122,90.0,-57.0,576641.9045876951,2051669950.0209868
9988.570313,399.834808,122214007,1,20,22,214,7,11,NO,42,42,0,37,5,39,117,4,9,10,13,65,20,122214,122,-34.8546276697,-56.1681821191,576039.6913642186,6142762.518700312
8290.228987,368.874240,122008011,1,20,22,8,11,11,NO,45,45,0,40,5,40,120,4,10,13,21,56,20,122008,122,-34.8546046082,-56.1725770393,575637.9460211315,6142768.401027127
9818.781250,395.977976,122015005,1,20,22,15,5,11,NO,44,44,0,38,6,40,118,4,5,20,20,53,20,122015,122,-34.8546801598,-56.1637062017,576448.8138689933,6142753.2934187995
4593.742188,296.034655,122102012,1,20,22,102,12,15,NO,14,14,0,14,0,15,46,2,3,7,4,26,6,122102,122,-34.8545292304,-56.1759932423,575325.7187934875,6142779.332520193
9881.109375,397.377333,122009007,1,20,22,9,7,11,NO,35,35,0,31,4,31,100,4,9,18,14,49,10,122009,122,-34.8547996335,-56.1715970725,575727.3520503202,6142746.033350007
10294.312500,405.540645,122214008,1,20,22,214,8,11,NO,41,41,0,37,4,40,120,4,14,13,18,56,19,122214,122,-34.8548637837,-56.1671230292,576136.2917133763,6142735.530343659
5567.765625,318.413210,122015004,1,20,22,15,4,11,NO,26,26,0,24,2,24,57,3,2,7,5,31,12,122015,122,-34.8548198163,-56.1628746922,576524.6978961874,6142737.171396264
23586.148438,671.222026,122202013,1,20,22,202,13,15,NO,78,78,0,70,8,70,165,4,8,26,15,67,49,122202,122,-34.8554139146,-56.1770720912,575226.2892052957,6142682.033334603
3799.054688,495.994896,122202401,1,20,22,202,401,,,,,,,,,,,,,,,,122202,122,-34.8551255975,-56.1793548,575017.8767435604,6142715.717613921
9020.218750,404.917811,122202018,1,20,22,202,18,15,NO,36,36,0,35,1,35,98,3,7,6,11,55,19,122202,122,-34.8551386884,-56.1800659125,574952.8581844706,6142714.7977949055
9933.507813,398.715446,122008012,1,20,22,8,12,15,NO,42,42,0,41,1,42,112,4,8,12,14,49,29,122008,122,-34.854958224,-56.1750446951,575412.0398528537,6142731.0450146
