cx,cy
578116.2830257555,6142842.45138431
576773.9141343315,6142912.932355449
577246.2316128657,6142873.910172026
577076.1924191314,6142852.5761035895
578181.6438570378,6142786.605487605
576896.2752802338,6142850.456559724
576720.1112052383,6142832.556966347
577378.2405371113,6142806.696923179
577218.7161123382,6142779.7778354855
576846.0278421466,6142767.4714158075
577868.2431043858,6142721.859607865
577043.0505647736,6142776.100528158
577360.3145639895,6142707.432773633
577995.0968613509,6142718.707796687
577004.1174775333,6142687.998601862
577194.9503337684,6142698.5441413475
577344.7342154436,6142622.09048005
577167.7934374168,6142605.202469138
577993.911609271,6142646.542759253
578039.5570936508,6142632.475286978
577984.1336380059,6142608.948326191
578026.3255917835,6142594.201786149
577327.5132000968,6142524.802040095
577779.051215096,2051594685.3174803
577818.5709628987,6142399.036784265
578149.0806257263,6142367.73882109
577878.1372955764,6142304.011377246
577971.7324737816,6142280.625835334
577762.4010717538,6142296.741632101
578030.514278556,6142201.690703589
578114.9143328699,6142226.486790227
578315.7638444967,2051505087.0037131
577735.2275840925,6142232.413622789
577894.7843569379,6142206.122488772
577740.9863234191,6142141.231740142
577962.6475953292,6142147.864669109
577508.0205502938,6142152.405741369
578188.9066632995,6142120.858184263
578341.8160716384,6142093.074731671
577850.7912462419,6142054.841650499
578063.7204236015,6142044.757828437
578186.73083313,6142014.80992126
578408.6246738535,6141994.110010115
577670.9342577134,6141967.313163308
578056.938765067,6141946.9633772755
578238.6542406676,6141908.359866487
578471.8839785602,6141894.699471637
577951.8182535132,6141908.551439497
578644.260890136,6141766.191476107
578109.8535425989,6141840.185260561
577880.5332147285,6141835.352464614
578292.8498287809,6141797.1124038575
577758.9624301329,6141795.797810373
577970.91559942,6141839.070154862
578503.3569393805,6141748.396006146
578164.2790225336,6141729.330662418
577808.0481521476,6141732.210363669
578407.9415377048,6141783.383986109
577962.9256390803,6141690.506476924
578365.2642750158,6141658.674505386
577841.0562772199,6141688.383026115
578062.6097864555,6141680.08475804
578696.3940388019,2051252281.4039686
578803.9294462238,6141568.372222706
577910.5190195756,6141656.878282316
578224.9230921832,6141617.737285361
577808.395011658,6141610.026004047
578128.4994345403,6141609.703848389
578480.2017338552,6141559.3329531755
577903.5597231224,6141557.614122433
577950.444705617,6141575.197636321
578009.1450672365,6141584.886066141
578154.4621520207,6141493.4754853295
577869.0280995659,6141507.932193885
578086.8326920974,6141446.798414901
578281.5140827586,6141507.833939571
578442.4501841945,6141441.742105333
578573.4231776864,6141420.522109759
578338.9250856203,6141433.359398048
578685.7287050032,2051251843.550114
578552.0170351233,6141234.550861671
578270.1670390943,6141303.870727888
578343.391175128,6141352.098919905
578176.5616711921,6141304.425203872
578642.4816056584,6141271.104460222
578371.1415211891,6141296.523004421
578091.2303622745,6141245.108669537
578394.9769843959,6141253.549615944
578238.7273884915,6141207.913924763
578419.8936670845,6141201.953755957
578488.2494037984,6141174.632762139
578189.9571683828,6141092.955289094
578308.0673149735,6141100.85634515
578531.0070089847,6141137.821972565
578476.0312003598,6141077.064355694
578554.3261823925,6141077.00777356
578581.9103262059,6141023.041497168
578366.8770877989,6141008.941516046
578519.2083559111,6140979.413501104
578464.6444761473,6140970.550911864
578280.3179915759,6140952.375868303
578414.9067327823,6140933.37880758
578329.2836727792,6140876.574728841
575925.9091443114,6153372.090597539
575655.7777964243,6153499.459893839
577451.6064727611,2055184085.7420745
577447.4333752841,2055184978.6384444
576764.3385253745,6151756.920144651
576588.4209788942,6151449.1808562605
577173.4121520305,6151529.179975846
576655.4628497623,6151271.709263773
577269.1452772866,6151355.832354471
577207.1561195021,6150986.284103816
577296.600803618,6151137.1755789565
576963.4184930178,6150947.786124964
577121.7477907689,6150963.468674498
576601.4176992674,6150967.750487082
577182.944261272,6150927.081934709
577110.9110724393,2054321767.648601
577020.9758144213,6150684.516739424
577054.0871949226,6150714.203815353
577185.4982669882,6150740.352512757
577063.0572049357,6150792.447482528
577433.1434961472,2054200871.6556978
575663.7944786727,6148988.587043849
576262.1522720158,6149008.480746423
578107.0123788167,6148903.024286186
577921.5511861243,6149024.296403888
578249.4172338994,6148457.068838998
578270.5675869806,6148459.972515508
577700.5752193169,6147790.3028285
577051.0333936409,6147746.635836549
577257.0835644966,6147878.158464532
577333.5479566297,6147888.44511804
577476.4235399076,6147910.443751641
577779.1609574703,2053442066.179407
577779.1610086291,2053443379.8656054
575318.2566320335,2053008476.517054
575324.1521274261,2053007772.327177
575326.2731388377,2053007939.835241
575383.7568160018,6146800.054918142
575434.7295993562,6146700.12841266
575404.2150535524,6146708.534549448
575355.9674554415,6146791.015053402
575349.6216896641,6146693.603778044
575397.427796805,6146757.531117468
576003.120310667,6147393.3247183645
575898.0912921545,6147347.955831508
575921.0304453158,6147375.924362929
575953.4832731496,6147396.887502869
575940.1138967631,6147424.70295871
575743.1002957247,6147078.438242285
575680.5052892744,6146651.944460534
575532.6870138886,6146657.164163545
575358.0307741696,6146518.895255286
575481.3428754837,6146591.355610284
575389.7234163637,6146454.609493319
575429.6463571218,6146473.931160565
575492.2430339531,6146510.394320477
137727146.41502526,588978537.6148598
575781.8594834364,2052970893.4091434
575288.7984169562,6146398.66996562
575444.6358097924,6146350.468104494
575440.2100896714,6146416.586706219
575768.2045996701,6146444.367251789
575680.9379003238,6146383.75198055
575786.1344558107,6146333.13178982
575891.636701853,6146350.89215332
575781.5103059396,6146384.069574651
575822.4610845291,6146403.765097714
575836.1668577903,6146406.392583188
576960.6234795289,6146921.891814087
576902.4389009053,6146907.994162035
576932.1721020961,6146914.249623578
576921.4034545562,6146857.699257347
576961.2411346846,6146867.146329193
576696.3350067341,6146716.328096999
192561230.6813185,6146747.981733615
576357.6561452989,6146644.7089140685
576251.4813224381,6146599.516656176
576243.8242608932,6146667.193405997
576198.346467893,6146659.0131790135
576214.1605654001,6146590.069983288
576047.9907032374,6146627.034362051
576144.8685158469,2052970458.7864811
576136.3886710219,2052970337.5505242
576166.9669960112,2052970339.3838377
576034.0886593884,6146566.030047965
575234.5786639507,6146240.74772013
575348.936982107,6146245.736869518
575301.8031798484,6146300.763159214
575933.1132430776,6147213.6783742625
576037.9144716283,6147229.778120781
575952.5588826803,6147166.426725253
575490.0705027779,6146256.13416207
575425.8957284598,6146290.591546859
575512.0902394011,6145976.251548458
575426.9629565363,6145828.583855878
575946.511534929,6146461.571297572
575868.6413672653,6146386.792727531
575948.3096389136,6146394.404497066
575952.2181314362,6146289.821374042
575950.9837390429,6146344.529571376
576024.2572937028,6146528.410291841
576026.2970264759,2052920769.4949763
576026.2968288653,2052924798.6874897
576057.3188907857,6146508.408998219
576356.881660213,6146325.496930561
576365.2159088202,6146386.243815172
576312.2020934924,6146359.3367612995
576345.2258878038,6146421.482864299
576279.8637750413,6146379.423975083
576323.5779198739,6146459.178718095
576242.0500527484,6146404.548161588
576295.6833357905,6146499.551432541
576195.7876732649,6146526.843161296
576202.6969150947,6146429.940043487
576255.4703153957,6146516.092177536
576111.334202279,6146495.681449146
576155.0226118607,6146459.422683715
577108.0317269282,6146526.336908962
576924.5601333566,6146640.953262979
577024.3864577925,6146535.266553849
576946.8892564918,6146535.683046144
576970.1363507448,6146428.6883561285
576935.8595085029,6146591.778046211
576976.5958119242,6146655.390753438
576988.3994593566,6146549.783103838
576984.5026227125,6146609.663902776
576857.5285582881,6146594.781760632
576893.7238096426,6146569.26208404
576849.4905848968,6146514.733935801
576921.7072550395,6146409.994704638
576903.8752690131,6146512.510812048
576868.5584835884,6146393.483968907
576858.4884989386,6146461.207895334
578452.1979160814,6147683.128933498
578235.2834053476,6146354.5076011475
578269.2824822441,6146350.643390033
578304.374118379,6146350.227986758
578267.7706184032,6146293.277009282
578319.5153465526,6146292.985928915
577529.5339437547,6146476.526349049
577543.5081229217,6146327.221583076
577607.6821139309,6146383.479469597
577613.971974416,6146351.736766106
577618.0297588154,6146323.828376031
577580.7051555563,6146231.216440246
577650.1239618328,6146234.9347286755
577593.2860875052,6146267.18698532
577648.63418312,6146268.074525062
577588.8690181108,6146293.660168229
577644.9346485946,6146295.717017185
574971.995746294,6144968.149361749
575026.208164305,2052447619.96077
575230.4123787286,6144991.882939388
575346.0191898254,6145039.2864574995
575035.8429448911,6144904.197656567
575086.494377245,6144912.622154455
575234.6854234587,6144924.424147154
575286.5222908144,6144928.788296536
575334.8112832704,6144931.934298848
575388.7807202099,6144938.112925206
575452.2251246409,6144938.570504272
575011.5550128965,6144793.880549116
575045.8399542007,6144816.187457456
575100.8477355638,6144791.370353106
575097.9542303014,6144843.524700373
575182.1646178361,6144917.679444787
575171.9717568428,6144801.736669235
575155.3012521554,6144849.973488453
575234.3259665138,6144805.498062831
575210.4069887178,6144850.816737971
575435.7576548975,6144876.967764218
575727.2975484891,6145057.202372224
575716.5486421884,6145116.3992048465
575680.3932254876,6145052.683174731
575673.0605181208,6145111.876005975
575701.4644907817,6144938.223616723
575688.5886518278,6144984.437493373
576031.8510438717,6144820.876658554
575878.8214753498,6144835.015731394
575908.7297301878,2052363719.5658813
575884.8136897627,6144787.150414982
576002.8806805236,6144796.833559379
575921.1667786352,6144839.112682153
575907.6941107365,6144737.21997009
575908.7297318656,2052363476.4727051
575962.8753105656,6144794.437956509
575968.7575211119,6144728.615459872
576016.157690364,6144734.904661594
576006.6106354004,6144764.954071343
575998.0506116475,6144845.658850506
576491.5346707783,6143523.890566645
576440.0045007899,6143539.3083068365
576332.0345233757,6143553.995004421
576354.994047384,6143555.484573352
576365.4623716128,6143607.120497569
576389.8155557362,6143543.477048649
576402.3352459096,6143595.0677021
576484.602237472,6143692.491300202
576349.5716912701,6143742.427480275
576339.5857868416,6143667.916456724
576384.0861833271,6143659.757883888
576386.2278220574,6143739.894161665
576430.2894574172,6143726.621638088
576438.7007071571,6143646.247947094
576459.3736831677,6143678.503236743
576389.9845213643,2052099473.9865248
576399.1639649696,2052099657.3658624
576555.6105662138,6144023.094043363
576375.4907506056,6143840.412339905
576437.1796224557,6143798.651468641
576419.6685114267,6143861.950649437
576531.0041903858,6143764.967285617
576468.7849603128,6143846.836970126
576515.7403011394,6143832.098336384
576567.5678109612,6143816.067767641
576662.9431764263,6142914.61492256
576702.2967311225,6142998.621586204
576666.9844872543,6142876.759040913
576711.4936562952,6142944.556344606
576744.3517159803,6143089.9681258295
576758.0206889858,6143011.153217482
576837.7583500111,6143125.874681745
576833.3829149706,6143175.957316715
576600.4189882565,6143320.92206407
576665.5209261837,6143298.364911917
576729.4505550681,6143260.533489097
576704.8997517036,6143312.681559996
576622.2448620156,6143377.507797894
576659.0113599321,6143390.611374786
576705.3069943796,6143387.9342958
576729.0716259796,6143360.284030946
576732.366721699,6143340.957106155
576785.7817396522,6143264.462288806
576766.8339598887,2051878164.2606938
576784.5095645846,2051878168.7890873
576773.8370406914,2051878254.0975502
576954.8950319837,6143330.155059896
576747.3940998467,6143494.989429957
576675.6134243784,6143519.569567286
576704.8068769083,6143457.210841363
576880.1737451163,2051855761.6914797
576840.1391348203,2052030574.5869472
576947.7811662266,6143756.027762158
577095.7168012676,6143652.206557305
577177.3580085633,6143404.368834284
577253.9034607358,6143514.32205218
577125.3086501608,6143530.874106088
576969.8205979516,6143313.975141219
577748.4021344325,6143105.177169731
577822.2820591666,6143059.563906598
577689.2634890284,6142965.969349071
577785.6143982558,6142906.834986271
577748.3388579781,2051712357.797576
577576.4069451974,6142706.302710526
577720.029576553,6142636.445827373
577550.9382276147,6142569.140329164
577687.233851544,6142497.760890951
577524.335020585,6142426.947750759
577652.9961575205,6142358.830613405
577513.916312225,6142291.268953255
577623.3944342689,6142238.387116386
577541.7250731959,6142066.549172609
577580.4712108261,6142057.48635249
577723.1854336177,6141877.517360318
577723.9648226703,6141848.287188212
577805.8209494273,6141901.5572121395
577911.6635604535,6141966.835533978
577886.3392067202,6141996.461542649
578132.693165685,6142146.49380624
578037.7918558024,6142706.937310161
577934.2780583402,6142597.552360312
578016.3898415323,2051573225.1328607
578043.9055428331,6142360.820053699
578057.0952008263,6142479.112366247
577973.1397846626,6142493.365656566
578016.3898420882,2051573360.451816
577979.2978549137,6142544.998629987
578015.8663248888,6142534.365923362
